1382986,179000,695,160
1382987,179000,1446,133
1382988,179000,3216,63
1382989,179000,2108,63
1382990,179000,433,140
1382991,179000,2040,146
1382992,179000,839,139
1382993,179000,3615,160
1382994,179000,1397,152
1382995,179000,707,133
1382996,179000,710,22
1382997,179000,1408,133
1382998,179000,730,133
1382999,179000,1442,133
1383000,179000,1853,109
1383001,179001,2568,185
1383002,179001,1930,125
1383003,179001,100,111
1383004,179001,904,134
1383005,179001,2498,244
1383006,179001,1975,125
1383007,179001,1468,76
1383008,179001,2026,76
1383009,179001,171,111
1383010,179001,433,91
1383011,179002,2966,171
1383012,179002,1130,225
1383013,179002,1044,16
1383014,179002,3116,225
1383015,179002,1178,225
1383016,179003,1452,86
1383017,179003,716,75
1383018,179003,1602,63
1383019,179003,1312,162
1383020,179003,3571,38
1383021,179003,3330,70
1383022,179003,1014,95
1383023,179003,2970,181
1383024,179003,166,109
1383025,179004,2441,100
1383026,179004,3569,128
1383027,179004,3181,476
1383028,179005,405,30
1383029,179005,3512,60
1383030,179005,2097,131
1383031,179006,1021,54
1383032,179006,3020,225
1383033,179006,3174,16
1383034,179006,3090,16
1383035,179006,2031,91
1383036,179006,723,97
1383037,179006,179,76
1383038,179006,1535,53
1383039,179007,2146,152
1383040,179007,2045,81
1383041,179007,2963,130
1383042,179007,1884,42
1383043,179007,1299,287
1383044,179007,2291,142
1383045,179007,3570,75
1383046,179007,769,194
1383047,179007,3174,145
1383048,179007,3445,154
1383049,179007,1711,112
1383050,179007,1412,109
1383051,179008,2935,138
1383052,179008,1178,181
1383053,179008,2989,181
1383054,179008,1179,181
1383055,179008,2937,181
1383056,179009,468,27
1383057,179009,2450,105
1383058,179010,2425,57
1383059,179010,3447,143
1383060,179010,679,68
1383061,179010,1378,129
1383062,179011,766,43
1383063,179011,1436,36
1383064,179011,2359,56
1383065,179012,1312,146
1383066,179012,1628,491
1383067,179012,1256,491
1383068,179012,1224,38
1383069,179013,1509,69
1383070,179013,1106,112
1383071,179013,2950,175
1383072,179013,1026,175
1383073,179013,2995,175
1383074,179013,1347,180
1383075,179013,2792,132
1383076,179013,1686,24
1383077,179013,1156,153
1383078,179013,2963,175
1383079,179013,1223,180
1383080,179013,2664,132
1383081,179013,1847,24
1383082,179013,1220,157
1383083,179013,2856,132
1383084,179013,3220,37
1383085,179013,3409,12
1383086,179013,1822,61
1383087,179014,1486,68
1383088,179014,1376,28
1383089,179014,754,71
1383090,179014,971,116
1383091,179014,1466,99
1383092,179014,1455,28
1383093,179014,750,71
1383094,179014,3427,38
1383095,179014,3721,48
1383096,179014,2212,82
1383097,179014,3587,82
1383098,179014,784,86
1383099,179014,3591,86
1383100,179014,3207,48
1383101,179014,185,21
1383102,179014,2111,55
1383103,179014,983,112
1383104,179014,2346,62
1383105,179014,1404,113
1383106,179015,3587,6
1383107,179015,1550,34
1383108,179015,1355,56
1383109,179015,2201,63
1383110,179015,3262,17
1383111,179015,899,39
1383112,179016,183,40
1383113,179016,2530,70
1383114,179016,1377,78
1383115,179016,1770,60
1383116,179017,1734,197
1383117,179017,1408,107
1383118,179017,876,130
1383119,179017,2465,77
1383120,179017,1194,259
1383121,179017,2746,237
1383122,179017,1923,44
1383123,179017,2001,86
1383124,179017,2530,118
1383125,179017,1243,259
1383126,179017,2654,237
1383127,179017,1761,44
1383128,179017,866,110
1383129,179017,3509,190
1383130,179017,1700,231
1383131,179017,1934,86
1383132,179017,97,105
1383133,179017,480,86
1383134,179017,3495,83
1383135,179017,2818,187
1383136,179017,1020,229
1383137,179017,2944,314
1383138,179017,107,188
1383139,179017,2683,104
1383140,179017,1228,237
1383141,179017,2710,237
1383142,179017,1117,229
1383143,179017,139,148
1383144,179017,1211,149
1383145,179017,713,240
1383146,179018,1575,86
1383147,179018,716,73
1383148,179018,1451,90
1383149,179019,3513,63
1383150,179019,1203,37
1383151,179019,2847,132
1383152,179019,2031,24
1383153,179019,1870,48
1383154,179019,790,61
1383155,179019,93,59
1383156,179019,883,71
1383157,179019,3477,32
1383158,179019,2387,41
1383159,179020,1534,39
1383160,179020,792,33
1383161,179020,1426,41
1383162,179020,3202,19
1383163,179021,1471,131
1383164,179021,468,118
1383165,179021,452,23
1383166,179021,3075,238
1383167,179021,1014,331
1383168,179021,3033,331
1383169,179021,880,309
1383170,179021,1976,221
1383171,179021,1603,91
1383172,179021,775,115
1383173,179021,1424,137
1383174,179021,3592,157
1383175,179021,3575,118
1383176,179022,2576,121
1383177,179022,2025,82
1383178,179022,1603,60
1383179,179022,806,76
1383180,179022,3654,108
1383181,179022,2380,39
1383182,179022,2220,142
1383183,179023,2468,175
1383184,179023,1224,259
1383185,179023,2477,259
1383186,179023,2016,118
1383187,179023,3503,188
1383188,179023,2155,183
1383189,179023,3605,149
1383190,179023,2031,155
1383191,179023,2472,118
1383192,179023,2019,118
1383193,179023,96,105
1383194,179023,1587,75
1383195,179023,1107,200
1383196,179023,922,131
1383197,179023,2285,112
1383198,179023,3549,73
1383199,179023,2410,73
1383200,179023,2166,206
1383201,179023,1258,232
1383202,179023,2804,237
1383203,179023,706,134
1383204,179023,3682,156
1383205,179023,1574,124
1383206,179023,2136,76
1383207,179023,471,137
1383208,179023,1419,137
1383209,179023,1628,107
1383210,179023,1997,86
1383211,179023,3220,67
1383212,179024,1535,34
1383213,179024,1858,20
1383214,179024,1126,75
1383215,179024,796,64
1383216,179025,2984,270
1383217,179025,3658,270
1383218,179025,174,81
1383219,179025,1371,113
1383220,179025,1550,58
1383221,179025,1421,58
1383222,179025,755,147
1383223,179025,1461,147
1383224,179025,761,147
1383225,179025,1388,147
1383226,179025,1395,25
1383227,179025,1507,58
1383228,179025,694,119
1383229,179025,793,25
1383230,179025,1684,124
1383231,179025,1351,318
1383232,179025,2775,268
1383233,179026,2503,174
1383234,179026,1304,256
1383235,179026,793,238
1383236,179026,2171,129
1383237,179026,1406,109
