1413642,183000,1586,67
1413643,183000,881,97
1413644,183000,3285,77
1413645,183000,3241,12
1413646,183001,3625,15
1413647,183001,2495,119
1413648,183001,1334,176
1413649,183002,1554,86
1413650,183002,2295,125
1413651,183003,2702,103
1413652,183003,826,91
1413653,183004,1468,71
1413654,183004,3342,21
1413655,183004,2555,50
1413656,183004,1260,148
1413657,183004,2647,136
1413658,183005,1228,48
1413659,183005,97,85
1413660,183005,3216,31
1413661,183005,885,82
1413662,183005,1227,50
1413663,183005,951,57
1413664,183006,2074,153
1413665,183006,1406,112
1413666,183006,3547,187
1413667,183006,2394,75
1413668,183006,1145,45
1413669,183006,2292,45
1413670,183007,1240,57
1413671,183007,2695,161
1413672,183008,3132,420
1413673,183008,1351,567
1413674,183008,3044,567
1413675,183008,1164,554
1413676,183008,3130,554
1413677,183009,2487,326
1413678,183009,3768,326
1413679,183010,945,31
1413680,183010,2424,63
1413681,183011,2702,153
1413682,183011,1827,44
1413683,183011,894,253
1413684,183011,2410,112
1413685,183011,430,99
1413686,183011,768,145
1413687,183011,1419,130
1413688,183011,2326,206
1413689,183011,3387,145
1413690,183011,2656,66
1413691,183011,1186,229
1413692,183011,3097,314
1413693,183011,1020,314
1413694,183011,3574,76
1413695,183011,3558,22
1413696,183011,2262,73
1413697,183011,2966,295
1413698,183011,1134,314
1413699,183011,3495,76
1413700,183011,1187,76
1413701,183011,3040,314
1413702,183011,1624,41
1413703,183011,2051,86
1413704,183011,467,143
1413705,183011,95,86
1413706,183011,3341,38
1413707,183011,722,69
1413708,183011,1917,110
1413709,183011,434,186
1413710,183012,2539,48
1413711,183012,847,21
1413712,183013,2856,43
1413713,183013,2444,21
1413714,183013,1445,39
1413715,183013,3409,17
1413716,183013,937,40
1413717,183014,1514,84
1413718,183014,1355,140
1413719,183014,2649,160
1413720,183014,2568,51
1413721,183015,1529,70
1413722,183015,3459,21
1413723,183016,1195,57
1413724,183016,2588,176
1413725,183016,1230,176
1413726,183016,3104,219
1413727,183016,2917,15
1413728,183016,1089,214
1413729,183016,2594,156
1413730,183016,739,92
1413731,183017,1499,127
1413732,183017,1154,205
1413733,183017,2511,257
1413734,183017,2171,126
1413735,183017,1243,238
1413736,183017,2690,242
1413737,183017,1819,45
1413738,183017,1194,287
1413739,183017,2439,142
1413740,183017,1972,217
1413741,183017,98,108
1413742,183017,414,88
1413743,183017,3480,85
1413744,183017,2706,191
1413745,183017,1716,45
1413746,183017,3240,112
1413747,183018,866,102
1413748,183018,3571,123
1413749,183019,3474,77
1413750,183019,3327,83
1413751,183019,97,26
1413752,183019,3411,26
1413753,183019,2001,46
1413754,183020,1509,36
1413755,183020,3697,36
1413756,183020,3858,6
1413757,183020,1502,36
1413758,183020,1475,6
1413759,183021,1936,154
1413760,183021,2000,22
1413761,183021,1422,104
1413762,183021,820,129
1413763,183021,1386,129
1413764,183021,786,129
1413765,183021,2067,129
1413766,183021,3574,181
1413767,183021,2108,181
1413768,183021,1641,90
1413769,183021,2033,85
1413770,183021,698,135
1413771,183021,1440,129
1413772,183021,1423,22
1413773,183021,748,129
1413774,183021,2416,211
1413775,183021,830,211
1413776,183021,3658,155
1413777,183021,2384,56
1413778,183022,1529,131
1413779,183022,891,190
1413780,183022,432,104
1413781,183022,884,104
1413782,183022,2442,119
1413783,183022,3510,77
1413784,183022,2391,77
1413785,183022,932,119
1413786,183022,1530,190
1413787,183022,2342,192
1413788,183022,3470,77
1413789,183022,2644,198
1413790,183023,3047,142
1413791,183023,1314,192
1413792,183023,3456,102
1413793,183023,1445,37
1413794,183023,1219,139
1413795,183023,2863,141
1413796,183023,935,125
1413797,183023,2357,67
1413798,183023,3558,44
1413799,183023,3464,13
1413800,183024,1585,86
1413801,183024,2000,49
1413802,183025,3226,97
1413803,183025,2023,75
1413804,183025,2177,88
1413805,183025,176,110
1413806,183025,799,118
1413807,183025,1454,144
1413808,183025,1305,258
1413809,183025,1287,24
1413810,183025,2697,263
1413811,183025,422,157
1413812,183025,2454,182
1413813,183025,684,86
1413814,183025,914,235
1413815,183025,2384,125
1413816,183025,3467,81
1413817,183026,2408,39
1413818,183026,2238,140
1413819,183026,3612,101
1413820,183027,3285,57
1413821,183027,1353,111
1413822,183027,2664,154
1413823,183027,1367,154
1413824,183028,1568,84
1413825,183028,3199,25
1413826,183029,1573,123
1413827,183029,756,104
1413828,183029,1460,129
1413829,183029,891,203
1413830,183029,2310,112
1413831,183029,1533,180
1413832,183029,923,178
1413833,183029,1221,87
1413834,183029,1525,206
1413835,183029,3423,36
1413836,183029,967,142
1413837,183030,884,57
1413838,183030,985,22
1413839,183030,682,216
1413840,183030,2003,139
1413841,183030,2166,81
1413842,183030,3768,152
1413843,183030,2113,152
1413844,183030,3856,152
1413845,183030,163,73
1413846,183030,2452,128
1413847,183030,1932,121
1413848,183030,168,107
1413849,183030,1575,76
1413850,183030,861,107
1413851,183030,2298,218
1413853,183031,1201,760
1413855,183032,2603,152
1413856,183032,3675,152
1413857,183032,1260,83
1413858,183032,2262,138
1413859,183032,3491,72
1413860,183032,2254,181
1413861,183033,473,29
1413862,183033,2501,111
1413863,183034,162,46
1413864,183034,1373,64
1413865,183035,1529,231
1413866,183035,2410,337
1413867,183035,3575,136
1413868,183036,3179,243
1413869,183036,2000,130
1413870,183036,137,107
1413871,183036,2000,107
1413872,183036,1556,73
1413873,183036,935,184
1413874,183036,2322,115
1413875,183036,3504,75
1413876,183036,806,194
1413877,183036,1410,133
1413878,183036,1628,109
1413879,183037,1510,69
1413880,183037,3800,69
1413881,183037,3492,63
1413882,183038,1492,119
1413883,183038,932,173
1413884,183038,3285,138
1413885,183038,2260,139
1413886,183038,3104,284
1413887,183038,2004,122
1413888,183038,884,202
1413889,183038,2430,108
1413890,183038,3540,70
1413891,183038,442,80
1413892,183038,2448,157
1413893,183038,2372,223
1413894,183038,2487,223
1413895,183038,2022,114
1413896,183038,2326,204
1413897,183038,3572,70
1413898,183038,468,80
1413899,183038,2482,157
1413900,183038,1200,249
1413901,183038,2097,223
1413902,183038,883,197
1413903,183039,478,43
1413904,183039,2460,166
1413905,183039,3483,212
1413906,183039,2201,185
1413907,183039,3596,151
1413908,183039,2523,178
1413909,183039,2042,120
1413910,183039,876,138
1413911,183039,2034,138
1413912,183039,3622,157
1413913,183039,3515,114
1413914,183039,2015,191
1413915,183039,95,107
